,clause_text,clause_type
76,"Automatic Renewal. If the Lease has not been terminated, Tenant is current in the payment of all sums due and performance of all other obligations of the Lease, and neither party to this Lease notifies the other in writing on or before sixty (60) days prior to the expiration of the Extended Term or any additional extended term that the notifying party does not elect to extend this Lease, this Lease shall automatically extend for an additional term of one (1) year. The rent for each renewal term shall increase by three percent (3%) over the immediately preceding lease year.",automatic_renewal_clause
77,"Automatic Renewal. If the License is not terminated in accordance with the provisions of this Agreement by either party at any time prior to the expiration of the initial 5-year term, it shall automatically renew on the same terms as set out in this Agreement (except as to duration and royalties) for a term of one (1) year. It shall continue to renew automatically for successive one (1) year terms unless and until terminated by either party as provided in paragraphs 16 or 17 herein.",automatic_renewal_clause
78,"Automatic Renewal. If this Agreement is not terminated one hundred and twenty (120) days before the last day of the Term and prior to that date the Company and Executive do not (i) enter into a mutually acceptable extension of this Agreement, or (ii) enter into a new agreement relating to Executive’s employment with the Company to have effect after such date, or (iii) otherwise agree to continue Executive’s employment with the Company after such date without the benefit of an agreement relating to such employment, then this Agreement shall automatically renew for successive one-year periods and shall continue to automatically renew for such one-year periods subject to clauses (i), (ii) and (iii) hereof (the “Additional Period”).",automatic_renewal_clause
79,"Automatic Renewal. If this Software License is not terminated by either party at any time prior toSeptember 30, 2007, it shall automatically renew for a term of one (1) year on the same terms and conditions other than in respect of duration. It shall continue to renew automatically for successive one (1) year terms unless and until terminated by either party for any reason or for no reason upon giving sixty (60) days prior written notice to the other party.",automatic_renewal_clause
80,"Automatic Renewal. If your Order Document states that your renewal is automatic, you may terminate the expiring Cloud Service term by written request, at least ninety (90) days prior to the expiration date of the term that is set forth in the Order Document. If IBM or your IBM Business Partner does not receive such termination notice by the expiration date, the expiring term will be automatically renewed for either a one year term or the same duration as the original term as set forth in the PoE.",automatic_renewal_clause
81,"Automatic Renewal. If, by the last day of the current S&S Period, IBM has received no written notification from Customer or Customer's Business Partner, as applicable, that Customer does not want to renew S&S for a Program, IBM will automatically renew that expiring S&S Period under the Agreement terms and charges in effect on that date, subject to applicable law. Subsequent S&S Periods begin on the day following the end of the preceding S&S Period.",automatic_renewal_clause
82,"Automatic Renewal. In the event that the Distributor does not exercise a Renewal Option in accordance with Clause 15.2 above, or subsequent to the expiry of the Renewal Options, the Agreement shall automatically renew for successive renewal terms (each a ""Renewal Term"") of two (2) years each, provided that either Party hereto may terminate this Agreement at the expiry of any such Renewal Term by providing not less than three (3) month's prior written notice of such termination.",automatic_renewal_clause
83,Automatic Renewal. Not applicable.,automatic_renewal_clause
84,"Automatic Renewal. Notwithstanding the foregoing, this Agreement shall automatically renew annually for an additional one-year term unless the Executive receives written notice to the contrary at least 6 months prior to the then current expiration date of this Agreement.",automatic_renewal_clause
85,"Automatic Renewal. On each June 1, commencing June 1, 2002, and ----------------- continuing on June 1 of each year thereafter, the term of this Agreement shall be automatically renewed for one additional year unless, not later than three months prior to any such June 1, either party shall have given written notice to the other that it/he does not wish to renew the term of the Agreement. In the event either party gives notice of nonrenewal pursuant to this paragraph 3.2, this Agreement will expire at the end of the current term.",automatic_renewal_clause
86,"Automatic Renewal. Provided that Customer is not in violation of any of the terms and conditions herein, this Agreement shall automatically renew for the term of one year, and shall continue to renew for a term of one year in perpetuity unless either Customer or Company notifies the other party in writing of its intention to not renew this Agreement, which notification must be delivered no later than thirty (30) days prior to the expiration of the then current term of the Agreement.b.Early Termination by Company. This Agreement and/or any use of any customer cards may be terminated by Company immediately upon written notice if Customer: (a) fails to make any payment hereunder as and when due; (b) by act or omission breaches or defaults on any material term or condition of this Agreement other than the obligation to make payments as and when due and Customer fails to cure such breach or default within thirty (30) calendar days after written notice from Company; or (c) becomes insolvent, makes an assignment for the benefit of creditors, has a receiver appointed over all or any portion of its property, becomes the subject of an “order for relief” as that term is used in the U.S. Bankruptcy Code, or is liquidated or dissolved or its affairs are wound up.",automatic_renewal_clause
87,Automatic Renewal. See Attached Rider.,automatic_renewal_clause
88,"Automatic Renewal. SiteLock shall automatically renew the Services for the same subscription period unless canceled by Customer as set forth herein. Upon renewal, Customer’s account will be automatically charged for each subscription period in advance. As long as Customer’s website qualifies for the displaying of SiteLock’s logos/images, Customer maycontinue displaying the seal for the remaining Subscription Term. Customer agrees that subscription based Services will automatically renew at the end of each subscription period, at the then current list price for the applicable Services, unless Customer cancels at least thirty (30) days prior to the end of Customer’s current subscription period. Each renewal of Services shall be subject to the terms of the Agreement in effect at the time of renewal.",automatic_renewal_clause
89,"Automatic Renewal. Subject to Clause 10c hereof, at the end of each Term this agreement will automatically renew for a renewal term of twelve months, unless terminated earlier, hereinafter ""Renewal Term"".",automatic_renewal_clause
90,"Automatic Renewal. Subject to any coterminous provisions provided in Section 3.5 below, and unless otherwise agreed upon in writing between Perforce and Licensee, Software Support and Software licensed as a subscription under this Agreement will automatically renew upon the expiration of the term specified in your existing order (the “Anniversary Date”) for a period of equal duration (the “Renewal Term”), and the Software Support fee and/or the Software subscription license fee for such Renewal Term will be invoiced at least 45 days prior to the upcoming Anniversary Date,unless either party provides written notice of its intent not to renew the Software Support at least 60 days prior to the Anniversary Date. Perforce reserves the right to increase the Software Support fee and/or the Software subscription license fee for the Renewal Term in an amount not to exceed five percent (5%) over the fees charged in the prior, expiring term (which such increase will not take into account any transaction incentives included on a prior order).",automatic_renewal_clause
91,Automatic Renewal. Support Services will automatically renew each year ----------------- unless Licensee cancels by notice to OSI at least 30 days prior to the end of any Support Services year.,automatic_renewal_clause
92,"Automatic Renewal. THE PARTIES ACKNOWLEDGE THAT THIS AGREEMENT IS SUBJECT TO AUTOMATIC RENEWAL PURSUANT TO THE PARAGRAPH ENTITLED” TERM, TERMINATION AND REINSTATEMENT”.",automatic_renewal_clause
93,Automatic Renewal. The Lease shall automatically extend as a month- to-month rental if; (a) written notice as specified in Section 13 hereof is not received by Lessor; or (b) such notice is received by Lessor but the Equipment is not returned upon the expiration of the Initial Term. Lessee shall pay as Rent to Lessor an amount based on the average monthly rent during the Initial Term on the due dates set out in the Schedules until terminated by either party by giving sixty (60) days prior written notice. All terms and conditions of this Lease shall continue in full force and effect during any extension or renewal hereof.,automatic_renewal_clause
94,Automatic Renewal. The Service Term of each Service Order Form will automatically renew for consecutive one-month Service Terms at the prices applicable in the previous Service Term unless either party had delivered written notice of its intent to terminate the applicable Service at least sixty (60) days prior to the end of the applicable Service Term.,automatic_renewal_clause
95,"Automatic Renewal. The Subsequent Period shall be for successive and additional one-year periods unless Executive or Resources provides six (6) months' prior written notice of termination to the other party in respect of its intention to terminate the Employment Period, subject to Section 3.2 hereof. In the event this Agreement is terminated pursuant to this Section 3.1.1, Employer will pay to Executive his Base Salary through the Date of Termination.",automatic_renewal_clause
96,"Automatic Renewal. The Term shall automatically be renewed for an additional one (1) year periods, pursuant to the terms and conditions set forth in this Agreement, unless (i) prior written notice is given to the non-terminating party no less then ninety (90) days prior to the expiration of the Term or any renewal Term, or (ii) this Agreement is terminated pursuant to this Section 14.",automatic_renewal_clause
97,"Automatic Renewal. The default setting for the Services is auto renewal for all End User Accounts. If the automatic renewal setting is enabled, after the initial term each End User Account will automatically renew on each anniversary of the Service Commencement Date for an additional one month term. Payments:",automatic_renewal_clause
98,"Automatic Renewal. The following provision is hereby added to Section 3 of the Existing Agreement: 3.6 Automatic Extension. This Agreement shall be automatically extended for successive three (3) year periods at the end of the initial and each extended term thereafter, unless either party provides written notice of termination to the other party at least six (6) months prior to the expiration of the initial or such extended term, respectively. In the event the Company terminates this Agreement or fails to renew this Agreement or does not permit the automatic extension to occur at the end of any term hereof, Executive shall be entitled to receive his Deferred Compensation under section 4.2 hereof.",automatic_renewal_clause
99,"Automatic Renewal. The initial term shall be automatically renewed on January 1, 2017 and on January 1, 2018 to expire no later than December 31, 2018. Landlord and Tenant reserve the right to cancel automatic renewal with notice. Notice of intent to cancel automatic renewal shall be provided prior to December 1, 2016 and December 1, 2017, respectively.",automatic_renewal_clause
100,"Automatic Renewal. The term of this Agreement shall automatically extend for additional one (1) year periods commencing on January 1, 2005, and each January 1 thereafter, unless and until terminated by written notice given by either party to the other twelve (12) months prior to each applicable termination date.",automatic_renewal_clause
101,Automatic Renewal. The term of this Agreement shall be automatically renewed annually for one (1) year at each renewal beginning on the expiration of the initial term under 4.1 above.,automatic_renewal_clause
102,"Automatic Renewal. The term of this Agreement shall be automatically renewed for successive terms of five (5) years each at the end of each calendar year unless the Trustee shall have delivered written notice of termination to Manager on or before six (6) months prior to the end of a calendar year. In the event written notice of termination is given by the Trustee to Manager hereunder, this Agreement shall thereafter terminate at the end of the five (5) year term then in effect. Any renewal under this section need not be evidenced in writing.",automatic_renewal_clause
103,"Automatic Renewal. This Agreement renews automatically for a one year period at the expiration of the Initial Term, unless canceled in accordance with the termination provisions of this Agreement (""SUBSEQUENT TERM""). Each Subsequent Term renews automatically for a one year period upon its expiration, unless canceled in accordance with the termination provisions of this Agreement. [Initials JG] [Initials BVF]",automatic_renewal_clause
104,"Automatic Renewal. This Agreement shall automatically be extended for two (2) additional Processing Years (i.e., the Renewal Period), unless sooner terminated pursuant to Section 2.2.2.1 or 2.2.2.2.",automatic_renewal_clause
105,"Automatic Renewal. This Agreement shall automatically renew and be extended from year to year upon the expiration of the Employment Term (as extended if extended) unless terminated by either party by written notice given to the other at least six months prior to October 31 2001, or prior to any subsequent October 31. If any such notice shall be given, this Agreement shall terminate on October 31, 2001, or the next succeeding October 31, as the case may be.",automatic_renewal_clause
106,"Automatic Renewal. This Agreement shall automatically renew for successive renewal terms of twelve (12) months (“Renewal Term(s)”). The Managed Services Fees may be increased each year by […***…]. […***…]. Client may terminate this Agreement at the expiration of the Renewal Term by providing written notice to NSB not less than one hundred and eighty (180) days prior to the end of the then current Renewal Term. For avoidance of doubt, termination shall be effective at the expiration of the then current Renewal Term. ***Confidential Treatment Requested",automatic_renewal_clause
107,Automatic Renewal. This Agreement shall be for the term set forth in Article 2 hereof and shall be subject to automatic renewal for successive two (2) year terms unless written notice of nonrenewal has been served by either party at least twelve (12) months prior to expiration of the then current term.,automatic_renewal_clause
108,"Automatic Renewal. This Agreement shall be renewed automatically for succeeding terms of one (1) year unless either party gives notice to the other at least ninety (90) days prior to March 27, 2024 (or March 27 of any succeeding one (1) year renewal term, as applicable).",automatic_renewal_clause
109,"Automatic Renewal. This Agreement shall be renewed automatically for successive one (1) year periods after expiration of the Initial Term and each renewal term, unless either party provides the other party with written notice of its intent not to renew this Agreement at least ninety (90) days prior to the expiration of the then-current term. Each party agrees to negotiate in good faith regarding the financial terms that shall apply for the ensuing renewal term. Upon agreement, such financial terms shall be specified in writing and the provisions of this Agreement related to fees and payments will be amended to reflect such terms for the applicable renewal term. If the parties cannot agree within thirty (30) days upon an amendment related to fees and payments after the expiration of the term, either party may elect to terminate this Agreement within ten (10) business days by providing written notice to the other party. If neither party terminates within these ten (10) business days, this Agreement is automatically renewed for another one (1) year period under the same fees and payments terms as previously in effect.",automatic_renewal_clause
110,Automatic Renewal. This Agreement shall renew automatically at the end of the Term for one additional year (an “Extended Term”) and shall renew automatically at the end of the Extended Term for additional successive one year terms (each successive one year term also an “Extended Term”) unless Executive gives the Bank or Bank gives the Executive written notice at least 90 days before the end of the Term or an Extended Term (as the case may be) of his or its intent that this Agreement not be renewed.,automatic_renewal_clause
111,Automatic Renewal. This Agreement shall renew automatically each year unless either party provides the other party with written notice of non-renewal at least ninety (90) days prior to the end of the contract year. No action shall be necessary to effectuate the renewal of this Agreement. All terms and conditions contained herein shall continue to bind the parties during each consecutive term until the termination of the Executive’s employment.,automatic_renewal_clause
112,"Automatic Renewal. This Agreement will automatically be extended for an additional one (1) year term (""Renewal Term"") without change of Equipment, unless [Generic] or ZapMe! notifies the other to the contrary ninety (90) days prior to the end of the Initial Term or any subsequent Renewal Term of this Agreement. The termination and renewal procedures provided for herein shall apply in any subsequent Renewal Term.",automatic_renewal_clause
113,"Automatic Renewal. This Agreement will automatically renew at the end of the Initial Term or a subsequent renewal term for [**] (each, a ""Renewal Term""), unless either Party notifies the other at least [**] prior to the end of the Initial Term or then current Renewal Term, as applicable, of its intention not to renew this Agreement.",automatic_renewal_clause
114,Automatic Renewal. This Agreement will automatically renew for another three (3) year term unless the Alliance is notified in writing thirty (30) days prior to the beginning of the third year.,automatic_renewal_clause
115,"Automatic Renewal. This Agreement will automatically renew for one year, each following year on September 30 unless terminated in accordance with Section 8. Any further option grants will be negotiated on the date of the renewal.",automatic_renewal_clause
116,"Automatic Renewal. This Agreement will be automatically renewed for an additional 12 month term on the last day of the Initial Term and on each annual anniversary thereafter (each an “Expiration Date”) unless Safeco provides written notice to Manager of its intent to terminate this Agreement no less than 90 days prior to an Expiration Date or unless Manager provides written notice to Safeco of its intent to terminate this Agreement no less than 270 days prior to an Expiration Date. The Initial Term, plus any extensions if applicable, will constitute the “Term”.",automatic_renewal_clause
117,"Automatic Renewal. This Agreement will be automatically renewed for an additional one (1) year term unless either party elects to terminate this Agreement at the end of the initial or, any, renewal term, by giving the other party written notice of such election at least ninety (90) days before the expiration of the then current term. This Agreement shall be deemed to have been renewed for an additional term of one (1) year commencing on the day after the expiration of the then current term.",automatic_renewal_clause
118,Automatic Renewal. This Agreement will renew automatically at the end of the then-current Term for a Renewal Term unless terminated in accordance with this Agreement by either You or Intermedia.,automatic_renewal_clause
119,Automatic Renewal. This Consultation Agreement will be automatically renewed each year until terminated as provided herein. Any renewal will be referred to as the “Renewed Term”. Each Term will be for a one (1) year period.,automatic_renewal_clause
120,"Automatic Renewal. This Contract shall be automatically renewed on each succeeding January 1st, which shall be deemed to be the “annual renewal date” of the Contract. Upon each such annual renewal date, one (1) additional year shall be automatically added to the initial term hereof, unless Notice of Non‐Renewal is given by Owner or County as provided in Section VII, below.",automatic_renewal_clause
121,"Automatic Renewal. This Lease shall stand renewed for successive additional terms equal to the original term of this Lease as set forth in Paragraph One (excluding any lease with a term less than twelve (12) months) unless either party shall, not less than sixty days prior to the end of the term hereof, or not less than sixty days prior to the end of any renewal term, by written notice to the other party, terminate the same. Failure of either parties to serve such written notice of termination on the other party shall extend the term of this Lease for an additional period equal to the original term of this Lease and obligate the Lessee to all the terms and conditions hereof for such renewal term, including the obligation to pay rent thereof, as set forth herein.",automatic_renewal_clause
122,Automatic Renewal. This Paragraph has been left blank intentionally.,automatic_renewal_clause
123,Automatic Renewal. This agreement shall automatically be renewed for a period of three years provided that either party has not otherwise elected to terminate this agreement as provided for herein. ---------------------------------- ---------------------------------- Company Date ---------------------------------- ---------------------------------- Employee Date ---------------------------------- ---------------------------------- Witness Date,automatic_renewal_clause
124,"Automatic Renewal. This agreement shall automatically renew for a like term of one (1) year at the same rental rate, unless one of the parties to this agreement notifies the other, at least thirty (30) days prior in writing of the desire not to renew the lease agreement at least thirty (30) days prior to the expiration sate of this agreement.",automatic_renewal_clause
125,Automatic Renewal. This agreement shall automatically renew under the current terms and conditions for one additional year unless notice is given by either party to the other thirty (30) days prior to the termination date that the Agreement is not to renew.,automatic_renewal_clause
126,Automatic Renewal. This agreement shall be automatically renewed upon like terms for successive months.,automatic_renewal_clause
127,Automatic Renewal. This agreement shall be renewed automatically for succeeding terms of five (5) years unless either party gives notice to the other at least one hundred and eighty (180) days prior to the expiration of the current term.,automatic_renewal_clause
128,"Automatic Renewal. This agreement shall renew automatically on an annual basis, at the end of the prior agreement term, unless terminated either by You or by Sygnet Interactive Ltd in writing (email, mail, or fax) within the agreed termination rules.",automatic_renewal_clause
129,"Automatic Renewal. UNLESS AND UNTIL TERMINATED BY EITHER PARTY PURSUANT TO SECTION 7.3, OR EITHER PARTY PROVIDES WRITTEN NOTICE OF NON-RENEWAL TO THE OTHER PARTY AT LEAST SIXTY (60) DAYS PRIOR TO THE SCHEDULED EXPIRATION OF THE THEN-CURRENT TERM, THE TERM SHALL AUTOMATICALLY RENEW AND BE EXTENDED UPON ITS EXPIRATION (REGARDLESS OF WHETHER PREVIOUSLY RENEWED OR EXTENDED) FOR ANOTHER TERM OF THE SAME DURATION AS SPECIFIED IN THE APPLICABLE CUSTOMER ORDER OR ONLINE ORDERING PROCESS. THE TERMS APPLICABLE TO ANY SUCH RENEWAL OR EXTENSION SHALL BE THE SAME AS THOSE SET FORTH HEREIN, EXCEPT THAT, UNLESS EXPRESSLY PROVIDED OTHERWISE IN THE APPLICABLE CUSTOMER ORDER OR ONLINE ORDERING PROCESS, THE FEES APPLICABLE TO SUCH RENEWAL OR EXTENSION SHALL BE AT THE RATES THEN MADE GENERALLY AVAILABLE BY MSDSONLINE.",automatic_renewal_clause
130,"Automatic Renewal. UNLESS EITHER LANDLORD OR TENANT NOTIFY THE OTHER PARTY OF THEIR INTENT NOT TO RENEW THIS LEASE AT LEAST 60 DAYS PRIOR TO EXPIRATION OF THE RENTAL TERM, THIS LEASE SHALL AUTOMATICALLY RENEW FOR A PERIOD OF ONE YEAR (THE “RENEWAL TERM”). THE RENT AMOUNT FOR THE RENEWAL TERM SHALL BE FIFTY DOLLARS ($50.00) MORE THAN THE ORIGINAL RENT AMOUNT. ALL OTHER TERMS OF THE LEASE SHALL REMAIN UNCHANGED.",automatic_renewal_clause
131,"Automatic Renewal. UNTIL THIS AGREEMENT OR APPLICABLE ORDER FORM IS TERMINATED BY EITHER PARTY, OR EITHER PARTY PROVIDES WRITTEN NOTICE OF NON- RENEWAL OF A PRODUCT AT LEAST 30 DAYS PRIOR TO THE END OF THE PRODUCT’S THEN-CURRENT PRODUCT TERM, THE PRODUCT TERM OF EACH PRODUCT SHALL AUTOMATICALLY RENEW FOR A PERIOD OF THE SAME DURATION AS THE PREVIOUS PRODUCT TERM. THE FEES FOR AN AUTOMATICALLYRENEWED PRODUCT TERM WILL BE SNOW’S THEN-CURRENT FEES.",automatic_renewal_clause
132,"Automatic Renewal. Unless a product subscription is terminated by written notice three (3) months prior to the end of each Subscription Term, the relevant Subscription Term shall be automatically renewed by additional twelve(12) month periods.",automatic_renewal_clause
133,"Automatic Renewal. Unless and until this Agreement is terminated under Paragraphs 23 or 26 hereof, at the end of the Initial Contract Year and each Contract Year thereafter, this Agreement shall renew automatically for an additional year so that the Agreement will have a rolling five-year term.",automatic_renewal_clause
134,"Automatic Renewal. Unless earlier terminated in accordance with this Section 13 and subject to OCF Member’s maintaining their membership in good standing or OCF’s timely receipt of Licensee’s annual Non-Member CTLA Application fee pursuant to Section 2.1.2, this CTLA will be automatically renewed at the expiration of the Initial Term and/or the then-current Renewal Term, as applicable, for successive terms of one (1) year each (each a “Renewal Term,” and collectively the “Renewal Terms,” and together with the Initial Term, the “Term”) unless either party gives the other party written notice of election not to renew this CTLA at least thirty (30) days prior to the expiration of the then-current term, in which event this CTLA shall terminate at the expiration of the then-current term.",automatic_renewal_clause
135,"Automatic Renewal. Unless otherwise terminated by either party 60 days prior to the end of the then current term of the Agreement, the Agreement shall automatically renew for successive one-year terms. NTT will furnish NBD with a reminder notice of the contract renewal 90 days prior to the automatic contract renewal date.",automatic_renewal_clause
136,"Automatic Renewal. Unless otherwise terminated prior to the expiration of the original Employment Period, this Agreement shall automatically renew upon the expiration of the original Employment Period for successive two (2) year terms unless either Party gives written notice of its intention not to renew this Agreement at least One Hundred Eighty (180) days prior to the date of expiration, provided that the terms of this Agreement addressing the rights and obligations of the Parties with respect to the termination of the Executive’s employment shall survive the expiration of this Agreement.",automatic_renewal_clause
137,"Automatic Renewal. Unless otherwise terminated, this Agreement will automatically renew at the conclusion of the initial base period of five years for periods of one-year, not to exceed four (4) such automatic one-year renewals, unless the City Manager, or his designee, in his sole discretion, advises Manager at least 120 days prior to the expiration of the Base term or any one-year renewal, of the City’s intent not to renew the Agreement. Upon each automatic renewal, this Agreement shall continue in full force and effect in accordance with the terms, covenants, and conditions provided herein.",automatic_renewal_clause
138,"Automatic Renewal. Unless provide notice by written by either Tenant or the Landlord, this Agreement will automatically renew annually. All terms and clauses of this agreement shall apply to any additional years.",automatic_renewal_clause
139,"Automatic Renewal. Unless terminated as by Subscriber as provided in Section 9.1, this Agreement shall renew automatically on a yearly basis, and the Subscriber shall be invoiced for the upcoming Renewal Term.",automatic_renewal_clause
140,"Automatic Renewal. Unless terminated at an earlier date in accordance with Section 3.1, the term of the Executive's employment with the Company hereunder shall be for the period commencing on the date hereof and ending on September 30, 2001. Unless terminated at an earlier date in accordance with Section 3.1, on each September 30, beginning September 30, 2000 (the ""Renewal Date""), the term of the Executive's employment with the Company shall be automatically extended for successive two-year 11 periods, unless either party gives written notice to the other party at least 60 days prior to the next Renewal Date that such party elects not to extend the term of this Agreement. IN WITNESS WHEREOF, the parties have executed this Agreement in Minnetonka, Minnesota, effective as of the date set forth above. DIGI INTERNATIONAL INC. By /s/ John P. Schinas ----------------------------- Its Chairman of the Board EXECUTIVE /s/ Joseph T. Dunsmore ----------------------- Joseph T. Dunsmore",automatic_renewal_clause
141,"Automatic Renewal. Unless terminated by the Lender at any time or by the Borrower pursuant to Section 2.10, the Credit Facility shall remain in effect until the Original Maturity Date and, thereafter, shall automatically renew for successive one year periods (the Original Maturity Date and each anniversary date thereof to which the Credit Facility has been automatically renewed, is herein referred to as a “Maturity Date”).",automatic_renewal_clause
142,"Automatic Renewal. Unless terminated pursuant to the provisions of Section 11, this Agreement shall automatically renew and be extended from year to year after October 31, 2009, unless terminated by the Company’s written notice given to the Employee at least three months prior to its termination date. If any such notice be given, this Agreement shall terminate on the next succeeding October 31st.",automatic_renewal_clause
143,"Automatic Renewal. Unless terminated sooner as herein provided, this Agreement shall automatically renew for successive terms of one year.",automatic_renewal_clause
144,"Automatic Renewal. Unless this Agreement has been terminated as provided herein or one or both of the parties has served the other with written notice to the contrary upon no less than ninety (90) days prior to the expiration of the term of the Agreement, this Agreement shall automatically renew for an additional period of one (1) year.",automatic_renewal_clause
145,"Automatic Renewal. Unless written notice is delivered by Party A to Party B at least sixty (60) calendar days before the end of the Term, as it may have been extended, the Term will be automatically extended for a further period of one (1) year. This automatic extension will continue to apply at the end of each extended period until this Agreement is terminated in accordance with this Section 12.",automatic_renewal_clause
146,"Automatic Renewal. Upon expiration of the term, unless either party delivers written notice to the other ninety (90) days prior to the expiration of the term, or any extension period, if applicable, this Agreement shall automatically renew for successive one (1) year periods 2 upon the same terms and conditions set forth herein, except that Employee's salary shall be reviewed by the Board of Directors of Employer prior to each such renewal period.",automatic_renewal_clause
147,"Automatic Renewal. Upon expiry of the Initial Term or any renewal thereof, this Agreement shall renew automatically for a further, consecutive one-year period (each a “Renewal Term”) unless otherwise terminated in accordance with the provisions hereof. Unless otherwise agreed by the parties prior to any Renewal Term, each renewal shall be on the same terms and conditions provided herein.",automatic_renewal_clause
148,"Automatic Renewal. Upon the expiration of the Initial term, and each extension of the term, this Agreement shall automatically renew and the term shall be extended for an additional period equal to the initial term, upon the same terms and conditions contained herein except that standard service fees shall be at the then applicable rates established by the Center for your serviced office(s). If you do not want the term of this Agreement to renew, you must give us written notice of non-renewal not less than sixty (60) days prior to the scheduled end of the term (ninety (90) days if you are using three or more offices). Likewise, if we do not want the term of this Agreement to renew, we must provide you with written notice within the same time periods.",automatic_renewal_clause
149,"Automatic Renewal. Upon the expiration of the Second Renewal Term, the Term of the Lease will automatically renew on a month-to-month basis; provided, however, that either party may cancel such automatic renewal upon written notice to the other party delivered not less than thirty (30) days prior to the commencement of any such monthly period, in which event the Lease will expire upon the expiration of the then-current term. Any such renewal shall be on all the terms and conditions set forth in the Lease; and the Base Rent payable by Tenant with respect to any such renewal period(s) shall be the Base Rent payable during the Second Renewal Term.",automatic_renewal_clause
150,"Automatic Renewal. Upon the expiration of the initial Service Order Term specified in each Service Order, or of any extension thereof, this Lease shall continue in effect with respect to the Service covered thereby on a month-to-month basis upon the same terms and conditions unless terminated by either party upon thirty (30) days prior written notice; provided, however, that -------- ------- Lessor may change the Monthly Charges applicable thereto pursuant to Section 2C ---------- hereof. Page 5",automatic_renewal_clause
151,"Automatic Renewal. With the exception of Sections 5.3 (""Retention ------------------ Bonus""), 5.4 (""Supplemental Retirement Income""), and 7.6 (""Resignation by Employee for Other Than Good Reason"") of the Agreement, the Agreement shall automatically be extended for an unlimited number of one-year periods, unless on or before December 31, 2002, or twenty-four (24) months before the expiration of any extension of the Agreement, either party to the Agreement provides to the other written notice of its/his desire not to automatically renew this Agreement, or unless Employee's employment has previously otherwise terminated as hereinafter provided.",automatic_renewal_clause
152,"Automatic Renewal. Without a written notice between the two parties of the contract by three (3) months before the expiration of the agreement which states otherwise, A and B hereby agree to extend the Lease Contract for additional year on the same terms and conditions.",automatic_renewal_clause
153,Automatic Renewal. You authorise Us to take payment from Your nominated credit card on each anniversary of Your subscription (or on the basis of any billing schedule set out in the applicable Order Form) until such time that You have terminated Your subscription in accordance with this Agreement. In the ordinary course but without in any way affecting Your obligation to pay all fees due to Us on a renewal of Your subscription We will send You email reminders of the renewal of Your subscription.,automatic_renewal_clause
154,Automatic Renewal. Your Subscription for any Services will automatically renew at the end of each Subscription Term unless you cancel the automatic renewal of that Service by providing us with written notice:,automatic_renewal_clause
155,"Automatic Renewal. Your coverage under this Service Agreement will automatically renew as long as payment of the Service Agreement fee is received by the Administrator on or before the due date. If You wish to non-renew Your coverage under this Service Agreement, please call Our authorized representative at 1-888-508-8886 prior to Your next billing cycle due date.",automatic_renewal_clause
156,"Automatic Renewal if the Lessee does not wish to renew this Rental Agreement for the successive term of equal duration as the initial term, Lessee shall notify Lessor of intention not to renew in writing no less than thirty (30) days before the expiration date of the initial term or the expiration of any renewal term. Absent such written notice, this Rental Agreement shall automatically renew for a 12 Month term under the same conditions contained herein. Lessor reserves the right to cancel this Rental Agreement at any time by giving thirty (30) Days written notice to the Lessee. INITIAL INITIAL",automatic_renewal_clause
157,Automatic Renewal the Member for the items at the market related value.7 TERMINATIONpay the member fees charged by the club for the newMembership Agreement entered into at that time.,automatic_renewal_clause
158,"Automatic Renewal. – This Instrument is automatically renewed if the new business model to be agreed by the Parties has an implementation date later than December 31, 2009.",automatic_renewal_clause
159,"Automatic Renewal. — If the Tenant does not exercise the First Renewal Right or the Second Renewal Right as provided for in Section 3.3(a) or 3.3(b) at the end of the initial term of this Lease specified in Section 3.1 or the First Renewal Period (as the case may be), then, unless the Tenant delivers to the Landlord written notice to the contrary at least six (6) months before the expiry of the initial term of this Lease specified in Section 3.1 or the First Renewal Period, as the case may be, the Term shall be automatically renewed for a period (the “Automatic Renewal Period”) equal to the lesser of (A) six (6) months, and (B) the period required by the Tenant to perform its obligations under Sections 14.1 and 14.2. During such renewal, all of the terms and conditions of this Lease shall continue to apply except that:",automatic_renewal_clause
